timestamp,Load R1_P,Load R1_Q,Load R11_P,Load R11_Q,Load R15_P,Load R15_Q,Load R16_P,Load R16_Q,Load R17_P,Load R17_Q,Load R18_P,Load R18_Q,Load I2_P,Load I2_Q,Load C1_P,Load C1_Q,Load C12_P,Load C12_Q,Load C13_P,Load C13_Q,Load C14_P,Load C14_Q,Load C17_P,Load C17_Q,Load C18_P,Load C18_Q,Load C19_P,Load C19_Q,Load C20_P,Load C20_Q,PV_Load R1_P,PV_Load R1_Q,PV_Load R11_P,PV_Load R11_Q,PV_Load R15_P,PV_Load R15_Q,PV_Load R16_P,PV_Load R16_Q,PV_Load R17_P,PV_Load R17_Q,PV_Load R18_P,PV_Load R18_Q,PV_Load I2_P,PV_Load I2_Q,PV_Load C1_P,PV_Load C1_Q,PV_Load C12_P,PV_Load C12_Q,PV_Load C13_P,PV_Load C13_Q,PV_Load C14_P,PV_Load C14_Q,PV_Load C17_P,PV_Load C17_Q,PV_Load C18_P,PV_Load C18_Q,PV_Load C19_P,PV_Load C19_Q,PV_Load C20_P,PV_Load C20_Q
93,0.8517048273906571,0.33379875817157306,2.56436420722135,1.005021411575842,0.21075740944017565,0.08259969802228236,7.330093706470813,2.872798295622365,0.8767003071522598,0.3435949455782915,1.8459357277882797,0.7234561009687026,2.923000987166831,1.145577749793641,0.3696525728103553,0.14487362967878034,2.530330203607975,0.9916828607347528,0.36003529757819397,0.14110444295322805,0.7349865842751443,0.2880547358824335,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,4.927517473466219,1.9311845613824614,0.17603249830737985,0.06899036784006785,-5.790422212316118,-0.0,-5.790303212248574,-0.0,-5.790284766697163,-0.0,-5.790217347796501,-0.0,-5.790378264785351,-0.0,-5.790303212248574,-0.0,-5.790378264785351,-0.0,-5.790378264785351,-0.0,-5.790303212248574,-0.0,-5.790378264785351,-0.0,-5.790217347796501,-0.0,-5.790378264785351,-0.0,-5.790378264785351,-0.0,-5.7903532472730905,-0.0,-5.790378264785351,-0.0
94,0.8517048273906571,0.33379875817157306,2.56436420722135,1.005021411575842,0.21075740944017565,0.08259969802228236,0.35386855768013176,0.13868758437295362,0.5765686704695041,0.22596784709202952,1.8459357277882797,0.7234561009687026,8.795656465942745,3.4471792470994065,0.3696525728103553,0.14487362967878034,2.4562717586243275,0.962657996518126,0.5162270810863809,0.2023188704108784,2.049239775591511,0.8031346897303532,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,7.504271291742169,2.941061688989554,0.8700067704807043,0.34097162567110456,-14.796917786410239,-0.0,-14.796757730411288,-0.0,-14.796717749313816,-0.0,-14.796461593883842,-0.0,-14.796607625337737,-0.0,-14.796757730411288,-0.0,-14.796607625337737,-0.0,-14.796607625337737,-0.0,-14.796757730411288,-0.0,-14.796607625337737,-0.0,-14.796461593883842,-0.0,-14.796607625337737,-0.0,-14.796607625337737,-0.0,-14.79635745021515,-0.0,-14.796607625337737,-0.0
95,0.8517048273906571,0.33379875817157306,2.56436420722135,1.005021411575842,0.21075740944017565,0.08259969802228236,0.5840825629986071,0.22891267952057556,0.1263712154453708,0.04952719936263662,1.8799621928166352,0.736791697299923,8.733464955577492,3.4228052524229455,0.1949077202090964,0.07638791383062962,2.3451840911488553,0.9191207001931856,0.5162270810863809,0.2023188704108784,0.21148060817952677,0.08288313288532785,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,7.3477090344292,2.879702066046338,0.7860528097494922,0.30806852716276445,-16.504298541679933,-0.0,-16.504052836985892,-0.0,-16.503602470265324,-0.0,-16.50402273546011,-0.0,-16.504052836985892,-0.0,-16.504052836985892,-0.0,-16.504052836985892,-0.0,-16.504052836985892,-0.0,-16.504052836985892,-0.0,-16.504052836985892,-0.0,-16.50402273546011,-0.0,-16.504052836985892,-0.0,-16.504052836985892,-0.0,-16.50355248674072,-0.0,-16.504052836985892,-0.0
96,1.067342454100801,0.4183111029371099,2.56436420722135,1.005021411575842,0.21075740944017565,0.08259969802228236,0.5840825629986071,0.22891267952057556,0.363317244405441,0.14239069816758027,2.295085066162571,0.899485972540811,8.692003948667326,3.406555922638639,0.07841115180825717,0.03073076993186249,2.3451840911488553,0.9191207001931856,0.5162270810863809,0.2023188704108784,0.21148060817952677,0.08288313288532785,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,7.308568470100958,2.8643621603105345,0.7650643195666894,0.29984275253567955,-16.71884353308285,-0.0,-16.718703092164514,-0.0,-16.718035224153706,-0.0,-16.717768082295965,-0.0,-16.718703092164514,-0.0,-16.718703092164514,-0.0,-16.718703092164514,-0.0,-16.718703092164514,-0.0,-16.718703092164514,-0.0,-16.718703092164514,-0.0,-16.717768082295965,-0.0,-16.718703092164514,-0.0,-16.718703092164514,-0.0,-16.718703092164517,-0.0,-16.718703092164514,-0.0
97,1.3907988941660168,0.5450796200854151,2.56436420722135,1.005021411575842,0.7297475301866081,0.28600145440215263,0.46897556033936943,0.1838001319467646,0.5212812637121546,0.20429969737087605,2.3223062381852553,0.9101544496057873,9.0,3.527265229607776,0.07841115180825717,0.03073076993186249,2.394556387804621,0.9384706096709371,0.27135013236591826,0.1063470985493079,0.1675745995609399,0.06567556204408331,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,3.361894900336526,1.3175883319503032,0.7650643195666894,0.29984275253567955,-16.866713366872574,-0.0,-16.86580606424497,-0.0,-16.866422689844466,-0.0,-16.866669335147904,-0.0,-16.866556589612728,-0.0,-16.86580606424497,-0.0,-16.866556589612728,-0.0,-16.866556589612728,-0.0,-16.86580606424497,-0.0,-16.866556589612728,-0.0,-16.866669335147904,-0.0,-16.866556589612728,-0.0,-16.866556589612728,-0.0,-16.866806764735315,-0.0,-16.866556589612728,-0.0
98,1.3907988941660168,0.5450796200854151,2.3948194662480375,0.9385737149427285,0.8594950603732163,0.33685189349712025,0.29631505635051286,0.1161313105860481,1.0228170250109698,0.4008607698413401,2.4856332703213613,0.9741653119956448,1.8546396841066142,0.7268673412444455,0.13377902635041428,0.05243045645517764,2.406899461968562,0.9433080870403748,0.12574762231591333,0.04928280176675243,0.13830392714854864,0.05420384814992028,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.7851410820605748,0.3077112043432101,0.7549085985104943,0.29586253900644477,-17.112972043558557,-0.0,-17.113479435604923,-0.0,-17.112591491308326,-0.0,-17.112836728975704,-0.0,-17.11272891023717,-0.0,-17.113479435604923,-0.0,-17.11272891023717,-0.0,-17.11272891023717,-0.0,-17.113479435604923,-0.0,-17.11272891023717,-0.0,-17.112836728975704,-0.0,-17.11272891023717,-0.0,-17.11272891023717,-0.0,-17.11297908535975,-0.0,-17.11272891023717,-0.0
99,1.3907988941660168,0.5450796200854151,2.140502354788069,0.8389021699930581,0.8594950603732163,0.33685189349712025,2.164809421299228,0.8484285556084553,1.0702062308029838,0.4194334696023288,2.6642722117202267,1.0441771927345513,1.9005429417571569,0.7448576706484996,0.3552505245190427,0.13922920254843824,2.406899461968562,0.9433080870403748,0.12574762231591333,0.04928280176675243,0.13830392714854864,0.05420384814992028,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.7851410820605748,0.3077112043432101,0.7142857142857144,0.2799416848895061,-17.513978220722155,-0.0,-17.514259981987394,-0.0,-17.513151875571822,-0.0,-17.512708641876475,-0.0,-17.513509456619634,-0.0,-17.514259981987394,-0.0,-17.513509456619634,-0.0,-17.513509456619634,-0.0,-17.514259981987394,-0.0,-17.513509456619634,-0.0,-17.512708641876475,-0.0,-17.513509456619634,-0.0,-17.513509456619634,-0.0,-17.51325928149705,-0.0,-17.513509456619634,-0.0
100,4.211951513433047,1.6507411246806931,2.0783359497645213,0.8145380145609167,0.8792535675082327,0.34459561518670917,0.28434848676712676,0.11144139227391923,1.0702062308029838,0.4194334696023288,0.9442344045368619,0.370062798191364,1.880552813425469,0.7370231723596373,0.3552505245190427,0.13922920254843824,2.406899461968562,0.9433080870403748,0.12574762231591333,0.04928280176675243,0.1361086267176193,0.05334346960785806,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.7851410820605748,0.3077112043432101,0.7142857142857144,0.2799416848895061,-14.201808571610519,-0.0,-14.201591113779646,-0.0,-14.20145242451967,-0.0,-14.200856582476085,-0.0,-14.201441008706096,-0.0,-14.201591113779646,-0.0,-14.201441008706096,-0.0,-14.201441008706096,-0.0,-14.201591113779646,-0.0,-14.201441008706096,-0.0,-14.200856582476085,-0.0,-14.201441008706096,-0.0,-14.201441008706096,-0.0,-14.201941358951267,-0.0,-14.201441008706096,-0.0
101,8.443680442333592,3.30923338157361,2.0627943485086337,0.808446975702881,0.6204171240395171,0.24315286105309372,0.276370773711536,0.10831478006583331,0.8822290478279946,0.3457617605504068,0.9442344045368619,0.370062798191364,1.1697926949654491,0.45846323320008936,0.3552505245190427,0.13922920254843824,2.406899461968562,0.9433080870403748,0.12574762231591333,0.04928280176675243,1.8875193105130497,0.7397534704651026,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.47294848563292785,0.18535719430763103,0.7142857142857144,0.2799416848895061,-18.897153410176397,-0.0,-18.896727709396576,-0.0,-18.896672003659653,-0.0,-18.896049313533204,-0.0,-18.896727709396576,-0.0,-18.896727709396576,-0.0,-18.896727709396576,-0.0,-18.896727709396576,-0.0,-18.896727709396576,-0.0,-18.896727709396576,-0.0,-18.896049313533204,-0.0,-18.896727709396576,-0.0,-18.896727709396576,-0.0,-18.89722805964175,-0.0,-18.896727709396576,-0.0
102,8.788190260154533,3.4442531039800888,2.0627943485086337,0.808446975702881,0.22392974753018663,0.08776217914867501,0.276370773711536,0.10831478006583331,0.6002632733655111,0.23525419697252387,0.6584120982986768,0.2580437890091133,1.4081934846989141,0.5518968794598544,0.29988264997688563,0.1175295160251231,2.406899461968562,0.9433080870403748,0.12574762231591333,0.04928280176675243,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.7935283458451982,0.3109983270008824,0.7345971563981043,0.28790211194797544,-8.916894860854613,-0.0,-8.916691684178927,-0.0,-8.91697163769442,-0.0,-8.916543249409598,-0.0,-8.91699189432603,-0.0,-8.916691684178927,-0.0,-8.91699189432603,-0.0,-8.91699189432603,-0.0,-8.916691684178927,-0.0,-8.91699189432603,-0.0,-8.916543249409598,-0.0,-8.91699189432603,-0.0,-8.91699189432603,-0.0,-8.916741719203442,-0.0,-8.91699189432603,-0.0
103,9.0,3.527265229607776,2.0627943485086337,0.808446975702881,0.22392974753018663,0.08776217914867501,0.276370773711536,0.10831478006583331,1.475383940324704,0.5782300525587825,0.22967863894139887,0.0900152752357372,1.7657946692991116,0.692047348849502,0.07841115180825717,0.03073076993186249,2.406899461968562,0.9433080870403748,0.10986371212864006,0.04305760575411002,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.8736733108982656,0.3424086101741952,4.849695328368315,1.9006846339938694,-2.9942686110934216,-0.0,-2.9942960072050435,-0.0,-2.9942532021957913,-0.0,-2.994236080534763,-0.0,-2.9942960072050435,-0.0,-2.9942960072050435,-0.0,-2.9942960072050435,-0.0,-2.9942960072050435,-0.0,-2.9942960072050435,-0.0,-2.9942960072050435,-0.0,-2.994236080534763,-0.0,-2.9942960072050435,-0.0,-2.9942960072050435,-0.0,-2.9942960072050435,-0.0,-2.9942960072050435,-0.0
104,8.97320479194726,3.516763695642828,1.9497645211930925,0.7641485112808054,0.22392974753018663,0.08776217914867501,0.276370773711536,0.10831478006583331,0.1263712154453708,0.04952719936263662,0.22967863894139887,0.0900152752357372,1.043928923988154,0.40913491064058605,0.07841115180825717,0.03073076993186249,2.406899461968562,0.9433080870403748,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.8736733108982656,0.3424086101741952,0.3215978334461747,0.12604009509243164,-13.078647392218047,-0.0,-13.078504953467428,-0.0,-13.07868252516011,-0.0,-13.078093103310252,-0.0,-13.07865505854098,-0.0,-13.078504953467428,-0.0,-13.07865505854098,-0.0,-13.07865505854098,-0.0,-13.078504953467428,-0.0,-13.07865505854098,-0.0,-13.078093103310252,-0.0,-13.07865505854098,-0.0,-13.07865505854098,-0.0,-13.078154708295807,-0.0,-13.07865505854098,-0.0
105,8.97320479194726,3.516763695642828,1.7802197802197801,0.697700814647692,5.448079034028541,2.1352021938759993,0.276370773711536,0.10831478006583331,0.1263712154453708,0.04952719936263662,0.22967863894139887,0.0900152752357372,1.043928923988154,0.40913491064058605,0.07841115180825717,0.03073076993186249,2.406899461968562,0.9433080870403748,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.8736733108982656,0.3424086101741952,4.37914691943128,1.7162680738059954,-19.832516079729988,-0.0,-19.831882317622334,-0.0,-19.832456541628545,-0.0,-19.832686226634113,-0.0,-19.832632842990094,-0.0,-19.831882317622334,-0.0,-19.832632842990094,-0.0,-19.832632842990094,-0.0,-19.831882317622334,-0.0,-19.832632842990094,-0.0,-19.832686226634113,-0.0,-19.832632842990094,-0.0,-19.832632842990094,-0.0,-19.83288301811268,-0.0,-19.832632842990094,-0.0
106,8.858368186006945,3.471757121507334,1.9073783359497647,0.7475365871225272,0.17453347969264543,0.06840287492470257,0.2923261998227175,0.11456800448200515,0.1263712154453708,0.04952719936263662,0.22967863894139887,0.0900152752357372,1.043928923988154,0.40913491064058605,0.30084278652963975,0.11790581116714588,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.7441366813357494,0.2916408269057012,0.2809749492213947,0.11011924097549289,-20.34452015538432,-0.0,-20.345241669168416,-0.0,-20.344521957914,-0.0,-20.344234079173837,-0.0,-20.34449114380066,-0.0,-20.345241669168416,-0.0,-20.34449114380066,-0.0,-20.34449114380066,-0.0,-20.345241669168416,-0.0,-20.34449114380066,-0.0,-20.344234079173837,-0.0,-20.34449114380066,-0.0,-20.34449114380066,-0.0,-20.344240968678072,-0.0,-20.34449114380066,-0.0
107,8.399021762245694,3.2917308249653625,1.9921507064364206,0.7807604354390838,0.17453347969264543,0.06840287492470257,2.164809421299228,0.8484285556084553,0.2764370337867486,0.1083407486057676,0.22967863894139887,0.0900152752357372,0.4479269496544916,0.17555079499117346,9.0,3.527265229607776,0.2468614832788269,0.0967495473887564,0.411658005686832,0.16133632999431585,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.694279057727155,0.27210070888509374,0.22681110358835477,0.08889143548624125,-20.652104693370692,-0.0,-20.65145601921345,-0.0,-20.651589661482163,-0.0,-20.65164311731978,-0.0,-20.652206544581208,-0.0,-20.65145601921345,-0.0,-20.652206544581208,-0.0,-20.652206544581208,-0.0,-20.65145601921345,-0.0,-20.652206544581208,-0.0,-20.65164311731978,-0.0,-20.652206544581208,-0.0,-20.652206544581208,-0.0,-20.652456719703792,-0.0,-20.652206544581208,-0.0
108,8.399021762245694,3.2917308249653625,1.9921507064364206,0.7807604354390838,0.17453347969264543,0.06840287492470257,0.29631505635051286,0.1161313105860481,0.8767003071522598,0.3435949455782915,0.22967863894139887,0.0900152752357372,0.4479269496544916,0.17555079499117346,0.5920842075317378,0.23204867091406373,0.2468614832788269,0.0967495473887564,0.48975389744092557,0.19194354372314107,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.8876520838726379,0.34788714793698233,0.22681110358835477,0.08889143548624125,-20.990256638858817,-0.0,-20.989192434704297,-0.0,-20.989535681610246,-0.0,-20.989072569347154,-0.0,-20.98994296007205,-0.0,-20.989192434704297,-0.0,-20.98994296007205,-0.0,-20.98994296007205,-0.0,-20.989192434704297,-0.0,-20.98994296007205,-0.0,-20.989072569347154,-0.0,-20.98994296007205,-0.0,-20.98994296007205,-0.0,-20.989692784949465,-0.0,-20.98994296007205,-0.0
109,8.399021762245694,3.2917308249653625,1.9921507064364206,0.7807604354390838,0.17453347969264543,0.06840287492470257,0.29631505635051286,0.1161313105860481,0.8767003071522598,0.3435949455782915,0.22967863894139887,0.0900152752357372,0.4479269496544916,0.17555079499117346,0.5920842075317378,0.23204867091406373,0.2468614832788269,0.0967495473887564,0.48975389744092557,0.19194354372314107,0.09908122611594437,0.038831751531741836,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,1.0041418586590733,0.3935416292935417,0.22681110358835477,0.08889143548624125,-21.40482710310132,-0.0,-21.403482437706394,-0.0,-21.4038197621226,-0.0,-21.40335428091102,-0.0,-21.404232963074154,-0.0,-21.403482437706394,-0.0,-21.404232963074154,-0.0,-21.404232963074154,-0.0,-21.403482437706394,-0.0,-21.404232963074154,-0.0,-21.40335428091102,-0.0,-21.404232963074154,-0.0,-21.404232963074154,-0.0,-21.403982787951566,-0.0,-21.404232963074154,-0.0
110,8.191677890409018,3.210468954998501,1.9921507064364206,0.7807604354390838,0.17453347969264543,0.06840287492470257,0.29631505635051286,0.1161313105860481,0.8767003071522598,0.3435949455782915,0.22967863894139887,0.0900152752357372,0.7100197433366239,0.2782697725562568,0.5920842075317378,0.23204867091406373,0.2468614832788269,0.0967495473887564,0.48975389744092557,0.19194354372314107,0.72269290186194,0.2832366160468851,0.1696367374914325,0.06648375175751463,0.13488988580750408,0.052865822670508066,1.0041418586590733,0.3935416292935417,0.22681110358835477,0.08889143548624125,-21.80984525249952,-0.0,-21.80876613629541,-0.0,-21.808668801463863,-0.0,-21.808029460032824,-0.0,-21.80876613629541,-0.0,-21.80876613629541,-0.0,-21.80876613629541,-0.0,-21.80876613629541,-0.0,-21.80876613629541,-0.0,-21.80876613629541,-0.0,-21.808029460032824,-0.0,-21.80876613629541,-0.0,-21.80876613629541,-0.0,-21.809266486540576,-0.0,-21.80876613629541,-0.0
111,8.580846388317857,3.362991234013227,2.218210361067504,0.8693573642832353,0.6935236004390779,0.27180463130457283,0.35386855768013176,0.13868758437295362,0.8767003071522598,0.3435949455782915,0.22967863894139887,0.0900152752357372,0.4479269496544916,0.17555079499117346,0.41733935493047897,0.163562955065913,0.2468614832788269,0.0967495473887564,0.17737033042455141,0.06951468880784027,1.0928205545166272,0.4282964382385765,0.1696367374914325,0.06648375175751463,0.24316884176182707,0.09530233338560977,1.0041418586590733,0.3935416292935417,0.22681110358835477,0.08889143548624125,-22.14035534611221,-0.0,-22.14049834884419,-0.0,-22.140610704483077,-0.0,-22.14065564583917,-0.0,-22.14049834884419,-0.0,-22.14049834884419,-0.0,-22.14049834884419,-0.0,-22.14049834884419,-0.0,-22.14049834884419,-0.0,-22.14049834884419,-0.0,-22.14065564583917,-0.0,-22.14049834884419,-0.0,-22.14049834884419,-0.0,-22.14049834884419,-0.0,-22.14049834884419,-0.0
112,5.759693769050825,2.2573297294179486,2.2747252747252746,0.891506596494273,0.823271130625686,0.32265507039954044,0.5840825629986071,0.22891267952057556,0.4912681000438789,0.19253698752224982,0.22967863894139887,0.0900152752357372,0.7796150049358341,0.30554543326562916,0.3478894776145941,0.1363442731262634,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.19713797869745506,0.07726199307718797,0.1696367374914325,0.06648375175751463,0.24316884176182707,0.09530233338560977,5.295625161791354,2.0754527224691883,0.22681110358835477,0.08889143548624125,-22.495701458320067,-0.0,-22.494746322425698,-0.0,-22.494853613906677,-0.0,-22.494896529640155,-0.0,-22.495496847793454,-0.0,-22.494746322425698,-0.0,-22.495496847793454,-0.0,-22.495496847793454,-0.0,-22.494746322425698,-0.0,-22.495496847793454,-0.0,-22.494896529640155,-0.0,-22.495496847793454,-0.0,-22.495496847793454,-0.0,-22.495747022916046,-0.0,-22.495496847793454,-0.0
113,1.52796484015028,0.5988374725250317,2.2747252747252746,0.891506596494273,0.823271130625686,0.32265507039954044,0.6296694947448399,0.24677903499535223,0.6634488810881966,0.26001779665384217,0.22967863894139887,0.0900152752357372,1.124629812438302,0.44076307039932644,0.5568792005974182,0.21825118237322746,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.13830392714854864,0.05420384814992028,0.1696367374914325,0.06648375175751463,0.24316884176182707,0.09530233338560977,5.295625161791354,2.0754527224691883,0.22681110358835477,0.08889143548624125,-22.15754951283194,-0.0,-22.157009906934857,-0.0,-22.156049862763037,-0.0,-22.15626626105752,-0.0,-22.157009906934857,-0.0,-22.157009906934857,-0.0,-22.157009906934857,-0.0,-22.157009906934857,-0.0,-22.157009906934857,-0.0,-22.157009906934857,-0.0,-22.15626626105752,-0.0,-22.157009906934857,-0.0,-22.157009906934857,-0.0,-22.156509556689684,-0.0,-22.157009906934857,-0.0
